60.197782,11.099113
55.973864,37.412642
55.626974,12.667529
50.900985,4.485521
49.009726,2.547742
48.113637,16.578002
48.151948,11.548756
41.799959,12.246303
40.507755,-3.531626
37.935681,23.948222
